iso3_country,canonical_organism,canonical_drug,parsed_year,n_isolates,median_distance_to_failure,low_n_flag,version,date_added
ITA,Candida albicans,Itraconazole,2010,17,2.9999999999999996,True,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2011,36,2.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2012,60,1.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2013,30,0.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2017,85,0.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2018,92,1.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2019,85,0.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2020,109,1.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2021,62,1.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2022,84,1.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2023,48,0.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Itraconazole,2024,47,0.9999999999999996,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2010,17,2.0,True,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2011,36,2.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2012,60,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2013,30,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2014,101,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2015,93,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2016,85,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2017,85,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2018,92,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2019,85,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2020,109,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2021,62,1.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2022,84,2.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2023,48,0.0,False,v1,2026-07-08
ITA,Candida albicans,Posaconazole,2024,47,1.0,False,v1,2026-07-08
ITA,Candida dubliniensis,Itraconazole,2018,1,3.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Itraconazole,2019,2,2.5588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Itraconazole,2020,1,2.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Itraconazole,2021,1,2.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Itraconazole,2022,1,3.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,2014,1,3.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,2015,1,3.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,2018,1,2.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,2019,2,2.5588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,2020,1,3.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,2021,1,2.0588936890535683,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,2022,1,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2010,4,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2011,4,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2012,3,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2013,2,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2014,16,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2015,15,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2016,16,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2017,24,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2018,11,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2019,20,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2020,19,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2021,23,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2022,25,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2023,24,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,2024,8,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2010,4,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2011,4,-4.5,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2012,3,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2013,2,-4.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2014,16,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2015,15,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2016,16,-2.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2017,24,-2.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2018,11,-2.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2019,20,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2020,19,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2021,23,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2022,25,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2023,24,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,2024,8,-3.0,True,v1,2026-07-08
ITA,Candida glabrata,Flucytosine,2010,4,0.0,True,v1,2026-07-08
ITA,Candida glabrata,Flucytosine,2011,4,0.0,True,v1,2026-07-08
ITA,Candida glabrata,Flucytosine,2012,3,0.0,True,v1,2026-07-08
ITA,Candida glabrata,Flucytosine,2013,2,0.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2010,4,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2011,4,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2012,3,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2013,2,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2017,24,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2018,11,3.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2019,20,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2020,19,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2021,23,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2022,25,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2023,24,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,2024,8,2.5,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2010,4,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2011,4,0.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2012,3,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2013,2,0.5,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2014,16,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2015,15,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2016,16,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2017,24,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2018,11,2.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2019,20,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2020,19,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2021,23,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2022,25,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2023,24,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,2024,8,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2010,4,1.5294468445267844,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2011,4,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2012,3,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2013,2,1.5294468445267844,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2014,16,1.0,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2015,15,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2016,16,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2017,24,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2018,11,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2019,20,2.0588936890535687,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2020,19,2.0588936890535687,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2021,23,2.0588936890535687,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2022,25,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2023,24,3.0588936890535683,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,2024,8,2.0588936890535687,True,v1,2026-07-08
ITA,Candida guilliermondii,Amphotericin B,2013,1,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Amphotericin B,2015,3,2.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Amphotericin B,2016,4,1.5,True,v1,2026-07-08
ITA,Candida guilliermondii,Amphotericin B,2018,2,2.5,True,v1,2026-07-08
ITA,Candida guilliermondii,Amphotericin B,2019,2,2.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Flucytosine,2013,1,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Itraconazole,2013,1,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Itraconazole,2018,2,0.5,True,v1,2026-07-08
ITA,Candida guilliermondii,Itraconazole,2019,2,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Posaconazole,2013,1,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Posaconazole,2015,3,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Posaconazole,2016,4,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Posaconazole,2018,2,1.0,True,v1,2026-07-08
ITA,Candida guilliermondii,Posaconazole,2019,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2012,1,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2013,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2014,1,0.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2015,1,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2016,2,0.5,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2017,1,0.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2018,3,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2019,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2020,6,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2021,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2022,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2023,2,0.0,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,2024,3,0.0,True,v1,2026-07-08
ITA,Candida krusei,Flucytosine,2012,1,1.0,True,v1,2026-07-08
ITA,Candida krusei,Flucytosine,2013,2,0.5,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2012,1,0.0,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2013,2,2.0,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2017,1,1.0,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2018,3,1.0,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2019,2,2.0,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2020,6,2.0,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2021,2,1.5,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2022,2,1.5,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2023,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,2024,3,1.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2012,1,-1.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2013,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2014,1,0.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2015,1,1.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2016,2,0.5,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2017,1,1.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2018,3,1.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2019,2,1.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2020,6,1.5294468445267844,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2021,2,0.5,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2022,2,1.5294468445267844,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2023,2,0.0,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,2024,3,0.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2011,1,2.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2015,1,2.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2016,1,1.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2017,2,2.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2018,2,1.5,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2019,2,2.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2020,2,2.5,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2021,2,2.5,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2022,3,2.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,2024,1,2.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Flucytosine,2011,1,0.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2011,1,2.0588936890535687,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2017,2,1.5294468445267844,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2018,2,2.5588936890535683,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2019,2,2.0588936890535687,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2020,2,1.5294468445267844,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2021,2,2.5588936890535683,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2022,3,3.0588936890535683,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,2024,1,4.058893689053568,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2011,1,1.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2015,1,0.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2016,1,1.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2017,2,0.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2018,2,0.9534452978042596,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2019,2,0.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2020,2,0.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2021,2,0.5,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2022,3,1.0,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,2024,1,2.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2010,12,1.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2011,27,1.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2012,22,1.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2013,10,1.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2014,48,1.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2015,44,1.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2016,52,1.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2017,56,2.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2018,61,2.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2019,56,2.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2020,44,2.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2021,48,2.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2022,37,2.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2023,31,1.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,2024,19,1.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Flucytosine,2010,12,0.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Flucytosine,2011,27,0.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Flucytosine,2012,22,0.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Flucytosine,2013,10,0.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2010,12,2.5588936890535683,True,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2011,27,3.0588936890535683,True,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2012,22,2.0588936890535687,True,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2013,10,1.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2017,56,1.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2018,61,2.0588936890535687,False,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2019,56,2.0588936890535687,False,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2020,44,2.0588936890535687,False,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2021,48,2.0588936890535687,False,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2022,37,2.0588936890535687,False,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2023,31,1.0,False,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,2024,19,1.0,True,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2010,12,2.0588936890535683,True,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2011,27,2.0588936890535683,True,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2012,22,2.0588936890535683,True,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2013,10,1.0588936890535687,True,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2014,49,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2015,44,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2016,52,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2017,56,1.0588936890535687,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2018,61,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2019,56,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2020,44,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2021,48,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2022,37,2.0588936890535683,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2023,31,1.0588936890535687,False,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,2024,19,1.0588936890535687,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2010,7,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2011,3,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2012,8,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2013,3,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2014,10,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2015,11,2.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2016,10,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2017,16,2.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2018,15,2.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2019,14,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2020,16,2.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2021,11,2.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2022,9,2.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2023,7,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,2024,1,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Flucytosine,2010,7,0.0,True,v1,2026-07-08
ITA,Candida tropicalis,Flucytosine,2011,3,0.0,True,v1,2026-07-08
ITA,Candida tropicalis,Flucytosine,2012,8,0.0,True,v1,2026-07-08
ITA,Candida tropicalis,Flucytosine,2013,3,0.0,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2010,7,4.058893689053568,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2011,3,4.058893689053568,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2012,8,3.0588936890535683,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2013,3,3.0588936890535683,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2017,16,1.0,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2018,15,2.0588936890535687,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2019,14,2.0588936890535687,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2020,16,2.5588936890535683,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2021,11,3.0588936890535683,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2022,9,3.0588936890535683,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2023,7,2.0588936890535687,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,2024,1,4.058893689053568,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2010,7,1.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2011,3,1.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2012,8,0.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2013,3,1.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2014,10,1.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2015,11,1.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2016,10,0.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2017,16,0.0,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2018,15,0.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2019,14,0.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2020,16,1.4999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2021,11,1.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2022,9,1.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2023,7,0.9999999999999996,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,2024,1,1.9999999999999996,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Amphotericin B,2017,1,0.0,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Amphotericin B,2019,1,0.0,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Fluconazole,2017,1,2.0,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Fluconazole,2019,1,2.0,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Itraconazole,2017,1,1.0,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Itraconazole,2019,1,3.0588936890535683,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Posaconazole,2017,1,0.0,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Posaconazole,2019,1,2.0588936890535683,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Voriconazole,2017,1,2.0588936890535683,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Voriconazole,2019,1,3.0588936890535683,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. neoformans,Amphotericin B,2014,2,1.0,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. neoformans,Fluconazole,2014,2,3.5,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. neoformans,Posaconazole,2014,2,1.5588936890535685,True,v1,2026-07-08
