canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_classified,n_wt,n_nwt,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida glabrata,Posaconazole,Triazole,USA,2022,Blood culture,76,76,75,1,1.0,0.9868421052631579,0.9868421052631579,0.0,0.9868421052631579,False,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Bone/Joint culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Cerebrospinal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Lower Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Plueral fluid,3,3,2,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Unknown,26,26,25,1,1.0,0.9615384615384616,0.9615384615384616,0.0,0.9615384615384616,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Upper Respiratory Tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Ureteral catheter,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2022,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Blood culture,81,81,77,4,1.0,0.9506172839506173,0.9506172839506173,0.0,0.9506172839506173,False,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Bone/Joint culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Bronchoalveolar lavage/wash,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Other,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Unknown,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2023,Wound/Drainage/Ulcer,5,5,4,1,1.0,0.8,0.8,0.0,0.8,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Blood culture,73,73,68,5,1.0,0.9315068493150684,0.9315068493150684,0.0,0.9315068493150684,False,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Other,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Plueral fluid,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Unknown,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,USA,2024,Wound/Drainage/Ulcer,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Posaconazole,Triazole,ZAF,2011,Blood culture,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2010,Blood culture,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2011,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2012,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2015,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2016,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2017,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2018,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2019,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2019,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2020,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2020,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2020,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2020,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2020,Ureteral catheter,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2020,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2021,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2021,Urine/Urinary tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2022,Blood culture,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2022,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2023,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2023,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2024,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2024,Sputum,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,ARG,2024,Tracheal aspirate,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2011,Unknown,17,17,14,3,1.0,0.8235294117647058,0.8235294117647058,0.0,0.8235294117647058,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2012,Blood culture,18,18,17,1,1.0,0.9444444444444444,0.9444444444444444,0.0,0.9444444444444444,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2012,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2012,Unknown,2,2,1,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2013,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2013,Blood culture,22,22,19,3,1.0,0.8636363636363636,0.8636363636363636,0.0,0.8636363636363636,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2014,Blood culture,10,10,8,2,1.0,0.8,0.8,0.0,0.8,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2014,Invasive pulmonary,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2015,Blood culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2016,Blood culture,9,9,9,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2017,Blood culture,10,10,9,1,1.0,0.9,0.9,0.0,0.9,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2017,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2017,Urine/Urinary tract,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2018,Blood culture,7,7,7,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2018,Bronchoalveolar lavage/wash,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2018,Tracheal aspirate,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2019,Blood culture,12,12,12,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2019,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2019,GI tract/bowel,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2019,Genital tract,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2019,Peritoneal fluid,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2019,Unknown,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2019,Urine/Urinary tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2020,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2020,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2020,Blood culture,9,9,9,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2020,Genital tract,9,9,9,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2020,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2020,Ureteral catheter,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,Blood culture,13,13,13,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,"Ears,nose,throat",1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,Genital tract,8,8,8,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,Urine/Urinary tract,7,7,6,1,1.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2021,Wound/Drainage/Ulcer,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2022,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2022,Blood culture,16,16,16,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2022,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2022,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2022,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2022,Ureteral catheter,14,14,13,1,1.0,0.9285714285714286,0.9285714285714286,0.0,0.9285714285714286,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2022,Wound/Drainage/Ulcer,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2023,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2023,Aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2023,Blood culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2023,Genital tract,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2023,Ureteral catheter,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2023,Wound/Drainage/Ulcer,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,AUS,2024,Blood culture,11,11,9,2,1.0,0.8181818181818182,0.8181818181818182,0.0,0.8181818181818182,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2010,Blood culture,6,6,4,2,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2010,Unknown,5,5,5,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2011,Intravenous/IV Line,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2011,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2012,Abscess (pus),1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2012,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2012,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2012,Other,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2013,Blood culture,3,3,2,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2013,Catheter,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2014,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2014,Bronchoalveolar lavage/wash,6,6,6,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2015,Blood culture,6,6,5,1,1.0,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2015,Bronchoalveolar lavage/wash,6,6,6,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2016,Abscess (pus),1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2016,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2016,Bronchoalveolar lavage/wash,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2017,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2018,Wound/Drainage/Ulcer,1,1,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2019,Blood culture,2,2,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2019,Unknown,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2020,Unknown,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2021,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2021,Wound/Drainage/Ulcer,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2022,Unknown,8,8,6,2,1.0,0.75,0.75,0.0,0.75,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2023,Tissue,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2023,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2023,Unknown,3,3,2,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2023,Wound/Drainage/Ulcer,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2024,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2024,GI tract/bowel,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2024,Other,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2024,Ureteral catheter,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BEL,2024,Wound/Drainage/Ulcer,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2010,Abscess (pus),2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2010,Ascitic fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2010,Blood culture,7,7,6,1,1.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2010,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2011,Blood culture,7,7,6,1,1.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2012,Unknown,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2013,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2014,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2015,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2015,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2017,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2018,Blood culture,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2019,Peritoneal fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2020,Blood culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2021,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2023,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,BRA,2024,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2010,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2010,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2011,Blood culture,4,4,4,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2011,Unknown,19,19,17,2,1.0,0.8947368421052632,0.8947368421052632,0.0,0.8947368421052632,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2012,Blood culture,13,13,12,1,1.0,0.9230769230769231,0.9230769230769231,0.0,0.9230769230769231,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2013,Blood culture,8,8,8,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2014,Blood culture,7,7,6,1,1.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2014,Unknown,6,6,6,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2015,Blood culture,12,12,12,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2016,Blood culture,6,6,6,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2017,Blood culture,5,5,3,2,1.0,0.6,0.6,0.0,0.6,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2018,Blood culture,4,4,3,1,1.0,0.75,0.75,0.0,0.75,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2019,Unknown,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CAN,2020,Unknown,9,9,9,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHE,2019,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHE,2020,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHE,2021,Unknown,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHE,2022,Unknown,3,3,3,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHE,2024,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHL,2010,Blood culture,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHL,2010,Plueral fluid,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHL,2011,Blood culture,2,2,2,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHL,2011,Bronchoalveolar lavage/wash,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHL,2011,Other,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Voriconazole,Triazole,CHL,2012,Tracheal aspirate,1,1,1,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
