iso3_country,canonical_organism,canonical_drug,n_years,first_year,last_year,total_n_isolates,min_n_isolates_across_years,evolutionary_fitness_score_slope,intercept,pearson_r,low_density_flag,version,date_added
THA,Candida glabrata,Flucytosine,3,2011,2013,10,2,0.0,0.0,,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,11,2011,2024,29,1,0.10755666490527974,-215.33895582297112,0.7401866728320993,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,13,2011,2024,34,1,0.09824799507643983,-197.06905204864475,0.3628782806048146,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,13,2011,2024,34,1,0.15731034537410626,-315.0893401747899,0.6077353106915828,True,v1,2026-07-08
THA,Candida guilliermondii,Amphotericin B,2,2014,2022,2,1,0.12499999999998482,-250.74999999996925,0.9999999999999999,True,v1,2026-07-08
THA,Candida guilliermondii,Posaconazole,2,2014,2022,2,1,0.2573617111316647,-518.3264862191725,0.9999999999999999,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,11,2011,2024,25,1,0.009113300492608776,-16.930295566498305,0.06891432916132134,True,v1,2026-07-08
THA,Candida parapsilosis,Flucytosine,3,2011,2013,11,2,0.0,0.0,,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,9,2011,2024,22,1,0.10737657396395768,-214.56070304023297,0.7134743427866596,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,11,2011,2024,25,1,0.03423645320197026,-67.4630274932121,0.21391198304698847,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,14,2011,2024,91,3,0.0582417582417563,-116.18131868131475,0.5246496229385699,True,v1,2026-07-08
THA,Candida tropicalis,Flucytosine,3,2011,2013,22,6,0.0,0.0,,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,11,2011,2024,71,3,0.031084167922752717,-60.69067076115286,0.17501020636811687,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,14,2011,2024,91,3,0.06709899604720952,-134.447859788749,0.2902409076686772,True,v1,2026-07-08
THA,Cryptococcus neoformans,Amphotericin B,2,2011,2019,4,1,1.3408936137379602e-17,0.9999999999999724,,True,v1,2026-07-08
THA,Cryptococcus neoformans,Fluconazole,2,2011,2019,4,1,-2.4538136855024353e-17,3.0000000000000484,,True,v1,2026-07-08
THA,Cryptococcus neoformans,Itraconazole,2,2011,2019,4,1,-0.38236171113168893,772.9882947748795,-1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Posaconazole,2,2011,2019,4,1,-0.25736171113169126,519.6132947748845,-0.9999999999999999,True,v1,2026-07-08
THA,Cryptococcus neoformans,Voriconazole,2,2011,2019,4,1,4.305620085657037e-17,3.0588936890534804,,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,9,2012,2020,39,1,0.01666666666665692,-32.9333333333137,0.09128709291752768,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,9,2012,2020,39,1,-0.19166666666667032,388.95555555556297,-0.6206401330539959,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Flucytosine,2,2012,2013,14,3,-2.5628589155738726e-16,2.0000000000005156,,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Itraconazole,6,2012,2020,22,1,-0.0076945694657990634,17.378879505643937,-0.024841361460819864,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,9,2012,2020,39,1,-0.08235177184910135,166.94932339604628,-0.2958386425267504,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,9,2012,2020,39,1,-0.10833333333333582,220.90333813350307,-0.5085995176833688,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,10,2015,2024,27,1,0.024242424242425703,-47.95757575757872,0.1556997888323046,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,10,2015,2024,27,1,0.05793630330915345,-116.19353047947735,0.25418230164343125,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,13,2010,2024,56,1,0.10051357300073899,-201.78246515041423,0.5412821559628959,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,9,2013,2024,45,1,0.08152173913043226,-163.98007246376304,0.6384423980690616,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,12,2013,2024,55,1,-0.06993006993006917,141.57051282051117,-0.5379273246519329,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,12,2013,2024,55,1,0.0018532979072801389,-2.985974018423826,0.011221681036946601,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,12,2013,2024,55,1,-0.0017482517482578115,4.653846153858389,-0.014557104891371558,True,v1,2026-07-08
TUR,Aspergillus niger,Itraconazole,2,2021,2023,2,1,1.4999999999992908,-3032.4999999985644,1.0,True,v1,2026-07-08
TUR,Aspergillus niger,Posaconazole,2,2021,2023,2,1,0.4999999999997636,-1009.4999999995216,0.9999999999999999,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Itraconazole,5,2010,2021,7,1,-0.013833992094863742,28.081027667988383,-0.08316847989130753,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Posaconazole,5,2010,2021,7,1,0.043478260869564626,-86.82608695652054,0.4890096469218258,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,15,2010,2024,363,3,0.04285714285714566,-84.77619047619615,0.39279220242478613,True,v1,2026-07-08
TUR,Candida albicans,Flucytosine,4,2010,2013,144,19,0.0,0.0,,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,12,2010,2024,266,3,0.00760456273764679,-13.842205323202403,0.055152743313973365,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,15,2010,2024,363,3,-0.03928571428571205,80.2392857142812,-0.3286878675669582,True,v1,2026-07-08
TUR,Candida dubliniensis,Itraconazole,4,2010,2024,6,1,-0.01650006756902112,35.34543163796703,-0.07138144772338872,True,v1,2026-07-08
TUR,Candida dubliniensis,Posaconazole,6,2010,2024,9,1,-0.025094102885821513,53.51121489356986,-0.5009401449856244,True,v1,2026-07-08
TUR,Candida glabrata,Amphotericin B,13,2012,2024,138,4,0.016483516483516,-32.186813186812195,0.23145502494313785,True,v1,2026-07-08
TUR,Candida glabrata,Fluconazole,13,2012,2024,138,4,0.06868131868132174,-141.52197802198413,0.39787938379951904,True,v1,2026-07-08
TUR,Candida glabrata,Flucytosine,2,2012,2013,18,4,0.0,0.0,,True,v1,2026-07-08
TUR,Candida glabrata,Itraconazole,10,2012,2024,107,4,0.08523119392684915,-170.22325741891575,0.7209750753372514,True,v1,2026-07-08
TUR,Candida glabrata,Posaconazole,13,2012,2024,138,4,0.05219780219780765,-104.14285714286808,0.3224510108185121,True,v1,2026-07-08
TUR,Candida glabrata,Voriconazole,13,2012,2024,138,4,0.08710638535342198,-173.0724760840791,0.5313949489663421,True,v1,2026-07-08
TUR,Candida guilliermondii,Amphotericin B,3,2020,2024,3,1,-4.594767257108924e-14,2.3333333334262387,0.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Itraconazole,3,2020,2024,3,1,-0.5000000000001216,1012.000000000246,-1.0,True,v1,2026-07-08
TUR,Candida guilliermondii,Posaconazole,3,2020,2024,3,1,-0.5147234222635161,1041.7903910465145,-0.999863658019913,True,v1,2026-07-08
TUR,Candida krusei,Amphotericin B,13,2012,2024,31,1,-0.057692307692303754,117.1153846153766,-0.5166712228703791,True,v1,2026-07-08
TUR,Candida krusei,Flucytosine,2,2012,2013,4,1,1.0000000000004623,-2011.000000000931,0.9999999999999999,True,v1,2026-07-08
TUR,Candida krusei,Itraconazole,10,2012,2024,25,1,-0.11466337765538459,233.40861657071935,-0.3353957930320785,True,v1,2026-07-08
TUR,Candida krusei,Posaconazole,13,2012,2024,31,1,-0.042179566303080694,86.21340901163326,-0.17624021282450966,True,v1,2026-07-08
TUR,Candida lusitaniae,Amphotericin B,12,2010,2024,25,1,0.019417475728152993,-37.33980582523798,0.15998676026422037,True,v1,2026-07-08
TUR,Candida lusitaniae,Flucytosine,3,2010,2012,9,1,1.0000000000000167,-2015.6666666667008,0.5694947974514994,True,v1,2026-07-08
TUR,Candida lusitaniae,Itraconazole,10,2010,2024,23,1,-0.0006626645144525132,3.537184092957814,-0.0057320066591107,True,v1,2026-07-08
TUR,Candida lusitaniae,Posaconazole,12,2010,2024,25,1,-0.027284901238700504,55.503347840641716,-0.20932542138618787,True,v1,2026-07-08
TUR,Candida parapsilosis,Amphotericin B,15,2010,2024,120,3,-0.0035714285714273006,8.603571428568866,-0.03149703941743563,True,v1,2026-07-08
TUR,Candida parapsilosis,Flucytosine,4,2010,2013,33,7,0.0,0.0,,True,v1,2026-07-08
TUR,Candida parapsilosis,Itraconazole,12,2010,2024,97,3,0.02874217440125948,-56.07062049146139,0.2005579818836159,True,v1,2026-07-08
TUR,Candida parapsilosis,Posaconazole,15,2010,2024,120,3,-0.010714285714286769,23.336274641436653,-0.08154904233293436,True,v1,2026-07-08
TUR,Candida tropicalis,Amphotericin B,15,2010,2024,101,1,0.023214285714285895,-45.65654761904799,0.28688881958904355,True,v1,2026-07-08
TUR,Candida tropicalis,Flucytosine,4,2010,2013,17,1,0.0,0.0,,True,v1,2026-07-08
TUR,Candida tropicalis,Itraconazole,12,2010,2024,75,1,-0.040762559526515835,84.83411639304482,-0.2514066002155415,True,v1,2026-07-08
TUR,Candida tropicalis,Posaconazole,15,2010,2024,101,1,-0.08750000000000002,177.6208333333334,-0.5102690407296189,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Amphotericin B,2,2015,2021,2,1,7.391408263219686e-18,0.9999999999999849,,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Fluconazole,2,2015,2021,2,1,-0.16666666666665567,338.83333333331115,-1.0,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Posaconazole,2,2015,2021,2,1,1.2942038423561925e-17,1.0588936890535423,,True,v1,2026-07-08
TUR,Cryptococcus neoformans var. grubii,Voriconazole,2,2015,2021,2,1,-4.1054144046695575e-17,2.0588936890536513,,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Amphotericin B,3,2021,2023,4,1,-9.170971842679188e-14,1.3333333335187705,0.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Isavuconazole,3,2021,2023,4,1,-0.5000000000003608,1011.6666666673966,-0.8660254037844387,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Itraconazole,3,2021,2023,4,1,0.0,0.0,,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Posaconazole,3,2021,2023,4,1,-9.696627458263208e-14,1.352964563213922,0.0,True,v1,2026-07-08
TWN,Aspergillus fumigatus,Voriconazole,3,2021,2023,4,1,-2.3063159271653632e-16,1.0000000000004665,,True,v1,2026-07-08
TWN,Candida albicans,Amphotericin B,6,2010,2023,70,3,0.08270676691729859,-165.16541353384542,0.9538209664765321,True,v1,2026-07-08
TWN,Candida albicans,Itraconazole,6,2010,2023,70,3,-0.08872180451128105,180.97744360902837,-0.5549025598705657,True,v1,2026-07-08
TWN,Candida albicans,Posaconazole,6,2010,2023,70,3,-0.08270676691729861,168.1654135338455,-0.9538209664765321,True,v1,2026-07-08
TWN,Candida glabrata,Amphotericin B,5,2019,2023,21,1,-2.1259632273391987e-17,1.0000000000000433,,True,v1,2026-07-08
TWN,Candida glabrata,Fluconazole,5,2019,2023,21,1,-0.19999999999999962,401.3999999999992,-0.7071067811865477,True,v1,2026-07-08
TWN,Candida glabrata,Itraconazole,5,2019,2023,21,1,0.09999999999996773,-200.49999999993472,0.2886751345948129,True,v1,2026-07-08
TWN,Candida glabrata,Posaconazole,5,2019,2023,21,1,-0.10000000000003295,203.1000000000666,-0.22360679774997896,True,v1,2026-07-08
TWN,Candida glabrata,Voriconazole,5,2019,2023,21,1,0.0999999999999676,-199.44110631088088,0.28867513459481287,True,v1,2026-07-08
TWN,Candida parapsilosis,Amphotericin B,5,2019,2023,18,2,0.04999999999998446,-99.34999999996856,0.17677669529663687,True,v1,2026-07-08
TWN,Candida parapsilosis,Itraconazole,5,2019,2023,18,2,-0.047055315547374965,97.55179704139299,-0.11236505923647992,True,v1,2026-07-08
TWN,Candida parapsilosis,Posaconazole,5,2019,2023,18,2,-0.10000000000003266,204.0588936891195,-0.21320071635561058,True,v1,2026-07-08
TWN,Candida tropicalis,Amphotericin B,5,2019,2023,23,3,-0.09999999999996778,203.49999999993483,-0.2886751345948129,True,v1,2026-07-08
TWN,Candida tropicalis,Itraconazole,5,2019,2023,23,3,-2.146407797567479e-15,2.4588936890579074,0.0,True,v1,2026-07-08
TWN,Candida tropicalis,Posaconazole,5,2019,2023,23,3,-3.5809481086342e-17,1.0000000000000724,0.0,True,v1,2026-07-08
UKR,Candida albicans,Amphotericin B,2,2012,2013,3,1,1.0000000000004623,-2011.000000000931,0.9999999999999999,True,v1,2026-07-08
UKR,Candida albicans,Flucytosine,2,2012,2013,3,1,0.0,0.0,,True,v1,2026-07-08
UKR,Candida albicans,Itraconazole,2,2012,2013,3,1,0.5000000000002309,-1005.5000000004651,0.9999999999999999,True,v1,2026-07-08
UKR,Candida albicans,Posaconazole,2,2012,2013,3,1,0.5000000000002311,-1005.5000000004655,0.9999999999999999,True,v1,2026-07-08
UKR,Candida parapsilosis,Amphotericin B,2,2012,2013,3,1,-1.2814294577869363e-16,1.0000000000002578,,True,v1,2026-07-08
UKR,Candida parapsilosis,Flucytosine,2,2012,2013,3,1,0.0,0.0,,True,v1,2026-07-08
UKR,Candida parapsilosis,Itraconazole,2,2012,2013,3,1,1.0000000000004619,-2009.9411063118769,0.9999999999999999,True,v1,2026-07-08
UKR,Candida parapsilosis,Posaconazole,2,2012,2013,3,1,0.5000000000002308,-1004.4411063114112,0.9999999999999999,True,v1,2026-07-08
USA,Aspergillus flavus,Itraconazole,3,2022,2024,3,1,-4.0982769056757125e-18,1.0000000000000084,,True,v1,2026-07-08
USA,Aspergillus flavus,Posaconazole,3,2022,2024,3,1,-0.5294468445267732,1072.4239310406797,-0.8660254037844386,True,v1,2026-07-08
USA,Aspergillus flavus species complex,Itraconazole,15,2010,2024,64,1,-0.008928571428572469,18.775595238097342,-0.07095709055705594,True,v1,2026-07-08
USA,Aspergillus flavus species complex,Posaconazole,15,2010,2024,65,1,0.04999999999999948,-100.31666666666564,0.43301270189221935,True,v1,2026-07-08
USA,Aspergillus fumigatus,Amphotericin B,15,2010,2024,546,12,0.05535714285714377,-111.08869047619234,0.43993396145374686,True,v1,2026-07-08
USA,Aspergillus fumigatus,Isavuconazole,9,2013,2024,379,24,0.010869565217385751,-21.28623188404676,0.07372097807744858,True,v1,2026-07-08
USA,Aspergillus fumigatus,Itraconazole,15,2010,2024,546,12,-0.03571428571428579,72.36904761904778,-0.32732683535398854,True,v1,2026-07-08
USA,Aspergillus fumigatus,Posaconazole,15,2010,2024,546,12,0.0035714285714289573,-6.4035714285722065,0.03857583749052296,True,v1,2026-07-08
USA,Aspergillus fumigatus,Voriconazole,15,2010,2024,546,12,-0.02678571428571823,55.32678571429368,-0.2631984023788486,True,v1,2026-07-08
USA,Aspergillus niger,Itraconazole,10,2013,2024,41,2,0.03985507246376919,-80.10144927536449,0.2407717061715384,True,v1,2026-07-08
USA,Aspergillus niger,Posaconazole,10,2013,2024,41,2,0.051630434782606226,-103.17119565216893,0.4901424018492032,True,v1,2026-07-08
USA,Aspergillus niger species complex,Itraconazole,13,2010,2024,62,1,-0.030924678505816528,62.93018983465814,-0.18228433859406648,True,v1,2026-07-08
USA,Aspergillus niger species complex,Posaconazole,13,2010,2024,62,1,0.046594207307768754,-92.88795557104862,0.3104475152562975,True,v1,2026-07-08
USA,Candida albicans,Amphotericin B,15,2010,2024,2298,94,0.08928571428571627,-178.4226190476231,0.8183170883849712,False,v1,2026-07-08
USA,Candida albicans,Flucytosine,4,2010,2013,719,115,0.0,0.0,,False,v1,2026-07-08
USA,Candida albicans,Itraconazole,12,2010,2024,1942,112,-0.04372623574144631,89.6343472750346,-0.4152183773912363,False,v1,2026-07-08
USA,Candida albicans,Posaconazole,15,2010,2024,2300,94,-2.7605854933221813e-17,1.000000000000056,,False,v1,2026-07-08
USA,Candida dubliniensis,Flucytosine,4,2010,2013,44,4,0.0,0.0,,True,v1,2026-07-08
USA,Candida dubliniensis,Itraconazole,12,2010,2024,201,4,0.04942965779467653,-97.49877424503967,0.3367453789361433,True,v1,2026-07-08
USA,Candida dubliniensis,Posaconazole,15,2010,2024,238,4,0.02678571428571449,-51.30122535856589,0.2662768509362724,True,v1,2026-07-08
USA,Candida glabrata,Amphotericin B,15,2010,2024,1525,61,0.03214285714285824,-63.69880952381175,0.40852858455144164,False,v1,2026-07-08
USA,Candida glabrata,Fluconazole,15,2010,2024,1525,61,0.08214285714285903,-168.81547619048004,0.49427136999033056,False,v1,2026-07-08
USA,Candida glabrata,Flucytosine,4,2010,2013,440,76,0.0,0.0,,False,v1,2026-07-08
USA,Candida glabrata,Itraconazole,12,2010,2024,1276,61,0.0912547528517133,-182.43979721166497,0.9062520486406632,False,v1,2026-07-08
USA,Candida glabrata,Posaconazole,15,2010,2024,1525,61,0.0464285714285739,-92.64642857143356,0.3171675237082733,False,v1,2026-07-08
USA,Candida glabrata,Voriconazole,15,2010,2024,1525,61,0.08508754159553981,-169.37445644696098,0.4790784524266498,False,v1,2026-07-08
USA,Candida guilliermondii,Amphotericin B,12,2010,2024,32,1,0.06300268096514754,-125.38873994638084,0.4599010767360684,True,v1,2026-07-08
USA,Candida guilliermondii,Flucytosine,4,2010,2013,10,1,-1.7062559817522308e-19,1.0000000000000004,,True,v1,2026-07-08
USA,Candida guilliermondii,Itraconazole,10,2010,2024,29,1,-0.02083333333333728,42.57083333334131,-0.12935842095105546,True,v1,2026-07-08
USA,Candida guilliermondii,Posaconazole,12,2010,2024,32,1,0.004019848908967339,-7.5184541589963345,0.02381201450011573,True,v1,2026-07-08
USA,Candida krusei,Amphotericin B,15,2010,2024,187,5,-0.010714285714285487,22.477380952380496,-0.13617619485048052,True,v1,2026-07-08
USA,Candida krusei,Flucytosine,4,2010,2013,59,9,-1.7062559817522308e-19,1.0000000000000004,,True,v1,2026-07-08
USA,Candida krusei,Itraconazole,12,2010,2024,152,5,-0.0038022813688222915,8.83776932826564,-0.032202264328154824,True,v1,2026-07-08
USA,Candida krusei,Posaconazole,15,2010,2024,187,5,0.010714285714283919,-21.01071428571067,0.09449111825230679,True,v1,2026-07-08
USA,Candida lusitaniae,Amphotericin B,15,2010,2024,153,5,0.10714285714285936,-214.30714285714737,0.708683386892301,True,v1,2026-07-08
USA,Candida lusitaniae,Flucytosine,4,2010,2013,40,8,0.0,0.0,,True,v1,2026-07-08
USA,Candida lusitaniae,Itraconazole,12,2010,2024,135,7,0.10199547462063722,-204.37387710631944,0.743651882633023,True,v1,2026-07-08
USA,Candida lusitaniae,Posaconazole,15,2010,2024,153,5,0.046428571428570264,-93.84642857142624,0.3703718734938232,True,v1,2026-07-08
USA,Candida parapsilosis,Amphotericin B,15,2010,2024,859,34,0.05357142857142822,-106.65357142857073,0.47245559126153386,False,v1,2026-07-08
USA,Candida parapsilosis,Flucytosine,4,2010,2013,255,37,0.0,0.0,,False,v1,2026-07-08
USA,Candida parapsilosis,Itraconazole,12,2010,2024,742,37,0.022813688212927594,-43.80105561386119,0.2865820607898198,False,v1,2026-07-08
USA,Candida parapsilosis,Posaconazole,15,2010,2024,859,34,-2.9839576413597462e-15,1.9588936890595865,-3.6627860693020265e-17,False,v1,2026-07-08
USA,Candida tropicalis,Amphotericin B,15,2010,2024,449,13,0.03571428571428514,-70.76904761904648,0.34893157889942666,True,v1,2026-07-08
USA,Candida tropicalis,Flucytosine,4,2010,2013,144,20,0.0,0.0,,True,v1,2026-07-08
USA,Candida tropicalis,Itraconazole,12,2010,2024,392,15,-0.007492597549327918,17.670301437401516,-0.05338893387040634,True,v1,2026-07-08
USA,Candida tropicalis,Posaconazole,15,2010,2024,449,13,-0.0035714285714282326,8.470238095237411,-0.034893157889942676,True,v1,2026-07-08
USA,Cryptococcus neoformans,Amphotericin B,4,2010,2023,39,1,-0.026932084309133235,54.62295081967163,-0.33559660284066434,True,v1,2026-07-08
USA,Cryptococcus neoformans,Fluconazole,4,2010,2023,39,1,0.09250585480093697,-183.70491803278733,0.7357516956990316,True,v1,2026-07-08
USA,Cryptococcus neoformans,Flucytosine,3,2010,2013,36,1,0.3571428571429865,-716.0000000002602,0.944911182523068,True,v1,2026-07-08
USA,Cryptococcus neoformans,Itraconazole,4,2010,2023,39,1,-0.030998058813044155,64.09964851983268,-0.3647789161311568,True,v1,2026-07-08
USA,Cryptococcus neoformans,Posaconazole,4,2010,2023,39,1,-0.032237981165565595,65.20007698500389,-0.3632191915476232,True,v1,2026-07-08
USA,Cryptococcus neoformans,Voriconazole,4,2010,2023,39,1,0.018735362997658718,-34.67881122898049,0.136877182165831,True,v1,2026-07-08
USA,Cryptococcus neoformans var. grubii,Amphotericin B,13,2012,2024,122,3,0.010989010989015863,-21.714285714295535,0.06482037235521643,True,v1,2026-07-08
USA,Cryptococcus neoformans var. grubii,Fluconazole,13,2012,2024,122,3,-0.0054945054944955645,13.857142857122813,-0.037986858819879316,True,v1,2026-07-08
USA,Cryptococcus neoformans var. grubii,Flucytosine,2,2012,2013,21,10,0.5000000000002309,-1004.5000000004652,0.9999999999999999,True,v1,2026-07-08
USA,Cryptococcus neoformans var. grubii,Itraconazole,10,2012,2024,96,3,0.09365954992284264,-187.04803975688955,0.44702894992745634,True,v1,2026-07-08
USA,Cryptococcus neoformans var. grubii,Posaconazole,13,2012,2024,122,3,0.05413935238638458,-108.40474825407155,0.3405875521448563,True,v1,2026-07-08
USA,Cryptococcus neoformans var. grubii,Voriconazole,13,2012,2024,122,3,0.01923076923077165,-35.90264477248976,0.15811388300841897,True,v1,2026-07-08
USA,Cryptococcus neoformans var. neoformans,Amphotericin B,4,2015,2021,4,1,0.19230769230768582,-387.07692307690985,0.6933752452815364,True,v1,2026-07-08
USA,Cryptococcus neoformans var. neoformans,Fluconazole,4,2015,2021,4,1,0.07692307692305263,-152.4807692307201,0.15097027121927944,True,v1,2026-07-08
USA,Cryptococcus neoformans var. neoformans,Itraconazole,2,2020,2021,2,1,2.0588936890534755,-4157.96525188802,0.9999999999999999,True,v1,2026-07-08
USA,Cryptococcus neoformans var. neoformans,Posaconazole,4,2015,2021,4,1,0.19683797608103726,-396.1748654647429,0.689267531927815,True,v1,2026-07-08
USA,Cryptococcus neoformans var. neoformans,Voriconazole,4,2015,2021,4,1,-1.2344038386768521e-14,2.558893689078478,0.0,True,v1,2026-07-08
ZAF,Candida albicans,Amphotericin B,2,2010,2011,6,3,-1.4426364341850826e-16,1.0000000000002902,,True,v1,2026-07-08
ZAF,Candida albicans,Flucytosine,2,2010,2011,6,3,0.0,0.0,,True,v1,2026-07-08
ZAF,Candida albicans,Itraconazole,2,2010,2011,6,3,-0.9999999999998549,2012.9999999997083,-0.9999999999999999,True,v1,2026-07-08
ZAF,Candida albicans,Posaconazole,2,2010,2011,6,3,-0.9999999999998547,2011.999999999708,-0.9999999999999999,True,v1,2026-07-08
ZAF,Candida parapsilosis,Amphotericin B,2,2010,2011,8,1,-1.4426364341850826e-16,1.0000000000002902,,True,v1,2026-07-08
ZAF,Candida parapsilosis,Flucytosine,2,2010,2011,8,1,0.0,0.0,,True,v1,2026-07-08
ZAF,Candida parapsilosis,Itraconazole,2,2010,2011,8,1,2.058893689053268,-4137.376314997068,0.9999999999999999,True,v1,2026-07-08
ZAF,Candida parapsilosis,Posaconazole,2,2010,2011,8,1,1.9999999999997082,-4018.94110631036,1.0,True,v1,2026-07-08
ZAF,Cryptococcus neoformans,Amphotericin B,2,2010,2011,3,1,0.0,0.0,,True,v1,2026-07-08
ZAF,Cryptococcus neoformans,Fluconazole,2,2010,2011,3,1,-0.9999999999998543,2012.999999999707,-0.9999999999999999,True,v1,2026-07-08
ZAF,Cryptococcus neoformans,Flucytosine,2,2010,2011,3,1,0.9999999999998543,-2008.999999999707,0.9999999999999999,True,v1,2026-07-08
ZAF,Cryptococcus neoformans,Itraconazole,2,2010,2011,3,1,-0.5294468445267074,1066.2470511877355,-1.0,True,v1,2026-07-08
ZAF,Cryptococcus neoformans,Posaconazole,2,2010,2011,3,1,-1.7237165769215367e-16,1.0588936890539158,,True,v1,2026-07-08
ZAF,Cryptococcus neoformans,Voriconazole,2,2010,2011,3,1,-1.4999999999997817,3018.058893688615,-0.9999999999999998,True,v1,2026-07-08
