canonical_organism,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida glabrata,Triazole,KOR,2015,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2016,Blood culture,10,10,0,9,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2016,Intravenous/IV Line,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2017,Blood culture,12,12,0,12,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2018,Blood culture,7,7,0,5,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2018,Peritoneal fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2018,Plueral fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2019,Blood culture,8,8,0,8,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2019,Peritoneal fluid,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2020,Blood culture,10,10,0,10,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2020,Unknown,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2021,Blood culture,19,19,0,19,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2021,Peritoneal fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2022,Blood culture,11,11,0,11,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2023,Blood culture,8,8,0,8,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,KOR,2024,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2010,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2011,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2012,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2012,Cerebrospinal fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2013,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2013,Peritoneal fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2014,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2015,Blood culture,4,4,0,3,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2015,Bronchoalveolar lavage/wash,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2015,Wound/Drainage/Ulcer,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2016,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2017,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2018,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2019,Blood culture,6,6,0,6,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2020,Blood culture,7,7,0,7,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2021,Blood culture,6,6,0,6,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2021,Unknown,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2022,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2022,Unknown,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2023,Blood culture,8,8,0,8,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2023,Plueral fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2024,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,MEX,2024,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2011,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2011,Unknown,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2012,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2013,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2013,GI tract/bowel,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2014,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2014,Unknown,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2015,Blood culture,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2016,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2016,Cerebrospinal fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2016,Unknown,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2017,Aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2017,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2018,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2019,Abscess (pus),1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2019,Aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2020,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2020,GI tract/bowel,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2021,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2022,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2023,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,NZL,2024,Blood culture,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2021,Urine/Urinary tract,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2021,Wound/Drainage/Ulcer,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2022,Blood culture,6,6,0,6,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2022,Ureteral catheter,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2023,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2023,Ureteral catheter,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2023,Wound/Drainage/Ulcer,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2024,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PAN,2024,Ureteral catheter,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PHL,2018,Peritoneal fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PHL,2019,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PHL,2019,Urine/Urinary tract,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PHL,2021,Urine/Urinary tract,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PRT,2011,Blood culture,14,14,0,13,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PRT,2011,Unknown,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PRT,2012,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PRT,2013,Blood culture,11,11,0,11,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PRT,2015,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PRT,2016,Unknown,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,PRT,2022,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,ROU,2014,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,ROU,2023,Unknown,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,ROU,2024,Unknown,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,RUS,2012,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SGP,2011,Blood culture,7,7,0,7,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SGP,2012,Blood culture,6,6,0,6,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SGP,2013,Blood culture,7,7,0,6,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SGP,2014,Blood culture,13,13,0,13,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SGP,2015,Blood culture,13,13,0,13,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2010,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2011,Blood culture,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2023,GI tract/bowel,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2023,Intravenous/IV Line,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2023,Invasive pulmonary,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2023,Ureteral catheter,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2024,Genital tract,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2024,Sputum,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVK,2024,Ureteral catheter,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2014,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2015,Blood culture,4,4,0,3,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2016,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2017,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2018,Blood culture,22,22,0,19,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2019,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2020,Blood culture,14,14,0,14,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2020,GI tract/bowel,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2020,Unknown,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2021,Blood culture,17,17,0,17,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2021,Sputum,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2022,Blood culture,11,11,0,11,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2023,Blood culture,10,10,0,10,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2023,Tracheal aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SVN,2024,Blood culture,17,17,0,16,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2010,Abscess (pus),1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2010,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2010,Intravenous/IV Line,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2010,Tissue,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2011,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2012,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2014,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2015,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2016,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2018,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2018,"Ears,nose,throat",1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2018,Sputum,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2018,Wound/Drainage/Ulcer,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2019,Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2019,Upper Respiratory Tract,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2019,Urine/Urinary tract,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2020,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2020,Sputum,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2020,Tracheal aspirate,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2020,Unknown,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2022,Abscess (pus),1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2022,Sputum,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2022,Unknown,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2024,Abscess (pus),1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2024,Aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2024,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,SWE,2024,Ureteral catheter,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2011,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2012,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2013,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2014,Unknown,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2016,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2017,Unknown,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2018,Unknown,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2019,Abscess (pus),1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2019,Blood culture,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2020,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2020,Tissue,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2021,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2021,Bronchoalveolar lavage/wash,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2022,GI tract/bowel,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2023,Bronchoalveolar lavage/wash,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2023,Wound/Drainage/Ulcer,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,THA,2024,Bronchoalveolar lavage/wash,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2012,Blood culture,9,9,0,9,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2012,Unknown,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2013,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2014,Blood culture,5,5,0,3,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2014,Bronchoalveolar lavage/wash,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2014,Genital tract,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2014,Urine/Urinary tract,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2014,Wound/Drainage/Ulcer,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2015,Blood culture,7,7,0,5,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2016,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2016,Genital tract,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2016,Urine/Urinary tract,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2017,Blood culture,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2017,Bronchoalveolar lavage/wash,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2017,Genital tract,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2017,Urine/Urinary tract,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2017,Wound/Drainage/Ulcer,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2018,Blood culture,7,7,0,7,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2018,Urine/Urinary tract,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2019,Blood culture,7,7,0,7,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2019,Plueral fluid,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2019,Urine/Urinary tract,6,6,0,6,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2020,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2020,Plueral fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2021,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2022,Blood culture,6,6,0,6,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2022,Plueral fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2022,Unknown,9,9,0,9,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2023,Blood culture,3,3,0,3,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2023,Intravenous/IV Line,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2023,Tracheal aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2023,Ureteral catheter,8,8,0,8,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2023,Wound/Drainage/Ulcer,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2024,Blood culture,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2024,Bronchoalveolar lavage/wash,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2024,Intravenous/IV Line,4,4,0,4,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2024,Tracheal aspirate,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TUR,2024,Ureteral catheter,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TWN,2019,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TWN,2020,Blood culture,5,5,0,4,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida glabrata,Triazole,TWN,2021,Blood culture,5,5,0,5,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
