canonical_organism,drug_class,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2020,Respiratory: Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2020,Unknown,6,12,3,3,6,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2021,CVS: Blood,11,22,4,7,11,2.0,0.36363636363636365,-0.6363636363636364,-1.0,0.18181818181818182,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2021,HEENT: Middle ear,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Bronchoalveolar lavage,13,26,12,6,8,2.0,0.9230769230769231,-0.07692307692307693,-1.0,0.46153846153846156,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Endotracheal aspirate,6,12,3,4,5,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Other,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2021,Respiratory: Sputum,3,6,2,1,3,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ITA,2021,Unknown,6,12,7,3,2,2.0,1.1666666666666667,0.16666666666666666,-1.0,0.5833333333333334,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2016,Bodily Fluids: Pleural,2,4,3,0,1,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2016,CVS: Blood,6,12,8,0,4,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2016,Respiratory: Sputum,3,6,4,0,2,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2016,Respiratory: Transtracheal aspirate,3,6,5,0,1,2.0,1.6666666666666667,0.6666666666666666,-1.0,0.8333333333333334,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2017,CVS: Blood,4,8,7,0,1,2.0,1.75,0.75,-1.0,0.875,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2017,Respiratory: Bronchoalveolar lavage,2,4,3,0,1,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2017,Respiratory: Sputum,13,26,20,2,4,2.0,1.5384615384615385,0.5384615384615384,-1.0,0.7692307692307693,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2017,Respiratory: Transtracheal aspirate,2,4,2,1,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2018,Bodily Fluids: Pleural,3,6,3,1,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2018,CVS: Blood,3,6,2,1,3,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2018,Respiratory: Sputum,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KEN,2018,Respiratory: Transtracheal aspirate,2,4,3,1,0,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KHM,2016,CVS: Blood,22,44,28,4,12,2.0,1.2727272727272727,0.2727272727272727,-1.0,0.6363636363636364,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KHM,2016,Respiratory: Sinuses,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KHM,2016,Respiratory: Sputum,18,36,18,7,11,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KHM,2017,CVS: Blood,6,12,10,0,2,2.0,1.6666666666666667,0.6666666666666666,-1.0,0.8333333333333334,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KHM,2017,Respiratory: Sputum,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2015,CVS: Blood,4,8,5,1,2,2.0,1.25,0.25,-1.0,0.625,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2015,HEENT: Middle ear,1,2,1,1,0,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2015,Respiratory: Sinuses,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2015,Respiratory: Sputum,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2015,Respiratory: Transtracheal aspirate,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2016,CVS: Blood,13,26,17,3,6,2.0,1.3076923076923077,0.3076923076923077,-1.0,0.6538461538461539,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2016,HEENT: Middle ear,7,14,10,1,3,2.0,1.4285714285714286,0.42857142857142855,-1.0,0.7142857142857143,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2016,Respiratory: Bronchoalveolar lavage,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2016,Respiratory: Sinuses,2,4,3,0,1,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2016,Respiratory: Sputum,10,20,14,1,5,2.0,1.4,0.4,-1.0,0.7,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2016,Respiratory: Transtracheal aspirate,11,22,13,4,5,2.0,1.1818181818181819,0.18181818181818182,-1.0,0.5909090909090909,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2017,CVS: Blood,12,24,12,1,11,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2017,HEENT: Middle ear,5,10,4,2,4,2.0,0.8,-0.2,-1.0,0.4,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2017,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2017,Respiratory: Sputum,4,8,5,1,2,2.0,1.25,0.25,-1.0,0.625,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2017,Respiratory: Transtracheal aspirate,6,12,7,0,5,2.0,1.1666666666666667,0.16666666666666666,-1.0,0.5833333333333334,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2019,CVS: Blood,10,20,13,1,6,2.0,1.3,0.3,-1.0,0.65,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2019,HEENT: Middle ear,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Endotracheal aspirate,9,18,15,0,3,2.0,1.6666666666666667,0.6666666666666666,-1.0,0.8333333333333334,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Other,6,12,6,1,5,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Sinuses,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2019,Respiratory: Sputum,14,28,18,3,7,2.0,1.2857142857142858,0.2857142857142857,-1.0,0.6428571428571429,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2020,CVS: Blood,2,4,1,1,2,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2020,HEENT: Middle ear,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2020,Respiratory: Endotracheal aspirate,2,4,2,1,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),KWT,2021,CVS: Blood,2,4,1,1,2,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),LBN,2016,CVS: Blood,2,4,0,2,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),LBN,2016,Respiratory: Sputum,7,14,5,4,5,2.0,0.7142857142857143,-0.2857142857142857,-1.0,0.35714285714285715,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),LBN,2016,Respiratory: Transtracheal aspirate,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),LBN,2017,CVS: Blood,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),LBN,2017,Respiratory: Sputum,10,20,8,4,8,2.0,0.8,-0.2,-1.0,0.4,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),MAR,2016,Respiratory: Sputum,2,4,0,2,2,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),MAR,2016,Respiratory: Transtracheal aspirate,10,20,6,5,9,2.0,0.6,-0.4,-1.0,0.3,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),MAR,2017,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),MAR,2017,Respiratory: Sputum,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),MAR,2017,Respiratory: Transtracheal aspirate,5,10,2,3,5,2.0,0.4,-0.6,-1.0,0.2,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),NGA,2016,CVS: Blood,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),NGA,2017,CVS: Blood,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),NGA,2017,Respiratory: Sputum,2,4,1,1,2,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2016,CVS: Blood,6,12,4,2,6,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2016,HEENT: Middle ear,6,12,6,0,6,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Bronchoalveolar lavage,5,10,4,1,5,2.0,0.8,-0.2,-1.0,0.4,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Sinuses,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Sputum,45,90,40,5,45,2.0,0.8888888888888888,-0.1111111111111111,-1.0,0.4444444444444444,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2016,Respiratory: Transtracheal aspirate,9,18,8,1,9,2.0,0.8888888888888888,-0.1111111111111111,-1.0,0.4444444444444444,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2017,CVS: Blood,3,6,3,0,3,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2017,HEENT: Middle ear,4,8,5,0,3,2.0,1.25,0.25,-1.0,0.625,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2017,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2017,Respiratory: Sinuses,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2017,Respiratory: Sputum,8,16,8,0,8,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2017,Respiratory: Transtracheal aspirate,4,8,3,1,4,2.0,0.75,-0.25,-1.0,0.375,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2018,CVS: Blood,4,8,4,1,3,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2018,Respiratory: Bronchoalveolar lavage,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2018,Respiratory: Other,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2018,Respiratory: Sputum,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2019,Respiratory: Sputum,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2020,CVS: Blood,7,14,6,2,6,2.0,0.8571428571428571,-0.14285714285714285,-1.0,0.42857142857142855,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2020,Respiratory: Bronchoalveolar lavage,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2020,Respiratory: Endotracheal aspirate,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2020,Respiratory: Other,2,4,3,0,1,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2020,Respiratory: Sputum,7,14,3,4,7,2.0,0.42857142857142855,-0.5714285714285714,-1.0,0.21428571428571427,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2020,Unknown,2,4,1,1,2,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2021,CVS: Blood,8,16,6,3,7,2.0,0.75,-0.25,-1.0,0.375,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2021,Respiratory: Endotracheal aspirate,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2021,Respiratory: Other,7,14,7,1,6,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PAK,2021,Respiratory: Sputum,11,22,11,0,11,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PHL,2016,CVS: Blood,4,8,2,2,4,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PHL,2016,HEENT: Middle ear,3,6,1,2,3,2.0,0.3333333333333333,-0.6666666666666666,-1.0,0.16666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PHL,2016,Respiratory: Sputum,8,16,3,5,8,2.0,0.375,-0.625,-1.0,0.1875,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PHL,2016,Respiratory: Transtracheal aspirate,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),PHL,2017,Respiratory: Sputum,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2015,HEENT: Middle ear,52,104,83,8,13,2.0,1.5961538461538463,0.5961538461538461,-1.0,0.7980769230769231,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Bronchoalveolar lavage,2,4,3,0,1,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Endotracheal aspirate,50,100,81,4,15,2.0,1.62,0.62,-1.0,0.81,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Other,77,154,108,12,34,2.0,1.4025974025974026,0.4025974025974026,-1.0,0.7012987012987013,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Sinuses,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2015,Respiratory: Sputum,22,44,29,2,13,2.0,1.3181818181818181,0.3181818181818182,-1.0,0.6590909090909091,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2016,Respiratory: Endotracheal aspirate,16,32,26,0,6,2.0,1.625,0.625,-1.0,0.8125,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2016,Respiratory: Other,2,4,4,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),ROU,2016,Respiratory: Sputum,7,14,9,1,4,2.0,1.2857142857142858,0.2857142857142857,-1.0,0.6428571428571429,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2014,Respiratory: Bronchoalveolar lavage,1,2,1,1,0,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2014,Respiratory: Sinuses,13,26,14,3,9,2.0,1.0769230769230769,0.07692307692307693,-1.0,0.5384615384615384,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2015,CVS: Blood,3,6,3,0,3,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2015,HEENT: Middle ear,19,38,22,2,14,2.0,1.1578947368421053,0.15789473684210525,-1.0,0.5789473684210527,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Bronchoalveolar lavage,35,70,36,4,30,2.0,1.0285714285714285,0.02857142857142857,-1.0,0.5142857142857142,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Endotracheal aspirate,7,14,5,3,6,2.0,0.7142857142857143,-0.2857142857142857,-1.0,0.35714285714285715,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Other,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Sinuses,89,178,78,30,70,2.0,0.8764044943820225,-0.12359550561797752,-1.0,0.43820224719101125,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2015,Respiratory: Sputum,80,160,79,15,66,2.0,0.9875,-0.0125,-1.0,0.49375,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2016,HEENT: Middle ear,4,8,4,1,3,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),RUS,2016,Respiratory: Sputum,27,54,19,9,26,2.0,0.7037037037037037,-0.2962962962962963,-1.0,0.35185185185185186,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2015,CVS: Blood,2,4,2,0,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2015,Respiratory: Transtracheal aspirate,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2016,CVS: Blood,7,14,5,4,5,2.0,0.7142857142857143,-0.2857142857142857,-1.0,0.35714285714285715,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2016,HEENT: Ears,2,4,2,1,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2016,Respiratory: Bronchoalveolar lavage,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2016,Respiratory: Sputum,2,4,3,1,0,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2016,Respiratory: Transtracheal aspirate,10,20,14,4,2,2.0,1.4,0.4,-1.0,0.7,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2017,CVS: Blood,2,4,1,1,2,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2017,HEENT: Ears,1,2,0,1,1,2.0,0.0,-1.0,-1.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2017,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2017,Respiratory: Sputum,5,10,7,0,3,2.0,1.4,0.4,-1.0,0.7,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SAU,2017,Respiratory: Transtracheal aspirate,2,4,3,0,1,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2016,CVS: Blood,3,6,3,1,2,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2016,Respiratory: Sinuses,5,10,6,1,3,2.0,1.2,0.2,-1.0,0.6,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2016,Respiratory: Sputum,3,6,2,2,2,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2016,Respiratory: Transtracheal aspirate,9,18,12,2,4,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2017,CVS: Blood,3,6,2,1,3,2.0,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2017,Respiratory: Sinuses,1,2,1,0,1,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2017,Respiratory: Sputum,7,14,13,0,1,2.0,1.8571428571428572,0.8571428571428571,-1.0,0.9285714285714286,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SGP,2017,Respiratory: Transtracheal aspirate,3,6,4,0,2,2.0,1.3333333333333333,0.3333333333333333,-1.0,0.6666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2014,CVS: Blood,4,8,4,1,3,2.0,1.0,0.0,-1.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2014,HEENT: Middle ear,13,26,19,2,5,2.0,1.4615384615384615,0.46153846153846156,-1.0,0.7307692307692307,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2014,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2014,Respiratory: Other,2,4,1,1,2,2.0,0.5,-0.5,-1.0,0.25,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2014,Respiratory: Sinuses,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2015,CVS: Blood,10,20,15,3,2,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2015,HEENT: Middle ear,36,72,58,2,12,2.0,1.6111111111111112,0.6111111111111112,-1.0,0.8055555555555556,False,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2015,Respiratory: Bronchoalveolar lavage,1,2,2,0,0,2.0,2.0,1.0,-1.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2015,Respiratory: Other,2,4,3,0,1,2.0,1.5,0.5,-1.0,0.75,True,v1,2026-07-08
Streptococcus pneumoniae,Cephalosporin (2nd generation),SRB,2015,Respiratory: Sinuses,11,22,18,0,4,2.0,1.6363636363636365,0.6363636363636364,-1.0,0.8181818181818182,True,v1,2026-07-08
